ASV_ID,Cluster_ID,abundance,scientific_name,confidence_level
ASV2062,-1,318,Unclustered,Noise
ASV2063,-1,317,Unclustered,Noise
ASV2064,612,317,Chordata_7711;Mammalia_40674;Primates_9443;Pitheciidae_376919;Callicebus_9522;Callicebus,High
ASV2065,-1,317,Unclustered,Noise
ASV2066,-1,317,Unclustered,Noise
ASV2067,-1,317,Unclustered,Noise
ASV2068,361,316,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV2069,-1,316,Unclustered,Noise
ASV2070,-1,316,Unclustered,Noise
ASV2071,203,316,Unclustered,Noise
ASV2072,394,316,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,High
ASV2073,-1,315,Unclustered,Noise
ASV2074,-1,315,Unclustered,Noise
ASV2075,-1,315,Unclustered,Noise
ASV2076,88,315,Cnidaria_6073;Hydrozoa_6074;Anthoathecata_406427;Zancleidae_264062;Zanclea_264063;Zanclea,High
ASV2077,-1,315,Unclustered,Noise
ASV2078,-1,315,Unclustered,Noise
ASV2079,-1,315,Unclustered,Noise
ASV2080,-1,314,Unclustered,Noise
ASV2081,177,314,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2082,-1,314,Unclustered,Noise
ASV2083,244,314,Cnidaria_6073;Hydrozoa_6074;Narcomedusae_43184;Tetraplatiidae_2653793;Tetraplatia_329738;Tetraplatia,High
ASV2084,-1,314,Unclustered,Noise
ASV2085,493,314,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Rhodomelaceae_2803;Herposiphonia_717901;Herposiphonia,Potentially Novel
ASV2086,-1,314,Unclustered,Noise
ASV2087,78,313,Arthropoda_6656;Insecta_50557;Coleoptera_7041;Lampyridae_7049;Emarginoptyx_2985488;Emarginoptyx,High
ASV2088,351,313,Arthropoda_6656;Insecta_50557;Diptera_7147;Chamaemyiidae_189958;Chamaemyia_305621;Chamaemyia,High
ASV2089,105,313,Bacillariophyta_2836;Bacillariophyceae_33849;Bacillariales_33851;Bacillariaceae_33852;Pseudo_nitzschia_41953;Pseudo_nitzschia,High
ASV2090,-1,312,Unclustered,Noise
ASV2091,273,312,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV2092,378,312,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV2093,-1,312,Unclustered,Noise
ASV2094,207,312,Unclustered,Noise
ASV2095,-1,311,Unclustered,Noise
ASV2096,379,311,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV2097,322,311,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2098,200,310,Arthropoda_6656;Arachnida_6854;Ixodida_6935;Ixodidae_6939;Hyalomma_34625;Hyalomma,High
ASV2099,44,310,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2100,-1,310,Unclustered,Noise
ASV2101,-1,310,Unclustered,Noise
ASV2102,-1,310,Unclustered,Noise
ASV2103,351,310,Arthropoda_6656;Insecta_50557;Diptera_7147;Chamaemyiidae_189958;Chamaemyia_305621;Chamaemyia,High
ASV2104,-1,309,Unclustered,Noise
ASV2105,-1,309,Unclustered,Noise
ASV2106,691,308,Unclustered,Noise
ASV2107,-1,307,Unclustered,Noise
ASV2108,-1,306,Unclustered,Noise
ASV2109,8,306,Unclustered,Noise
ASV2110,-1,306,Unclustered,Noise
ASV2111,-1,305,Unclustered,Noise
ASV2112,-1,304,Unclustered,Noise
ASV2113,288,303,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV2114,-1,303,Unclustered,Noise
ASV2115,-1,303,Unclustered,Noise
ASV2116,56,303,Cnidaria_6073;Hydrozoa_6074;Anthoathecata_406427;Cladonematidae_123097;Staurocladia_168793;Staurocladia,High
ASV2117,71,303,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Acrotrichaceae_166513;Acrothrix_166514;Acrothrix,High
ASV2118,-1,303,Unclustered,Noise
ASV2119,387,302,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Aglaopheniidae_308582;Aglaophenia_308583;Aglaophenia,High
ASV2120,168,301,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV2121,-1,301,Unclustered,Noise
ASV2122,144,301,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV2123,-1,301,Unclustered,Noise
ASV2124,394,300,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,High
ASV2125,-1,300,Unclustered,Noise
ASV2126,-1,300,Unclustered,Noise
ASV2127,-1,300,Unclustered,Noise
ASV2128,115,299,phylum_Chrysophyceae_2825;Chrysophyceae_2825;Chromulinales_96792;Dinobryaceae_704141;Poteriospumella_1117026;Poteriospumella,High
ASV2129,-1,299,Unclustered,Noise
ASV2130,251,299,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Rhodomelaceae_2803;Placophora_1917033;Placophora,High
ASV2131,-1,299,Unclustered,Noise
ASV2132,-1,299,Unclustered,Noise
ASV2133,20,298,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2134,627,297,Arthropoda_6656;Insecta_50557;Diptera_7147;Ceratopogonidae_41819;Serromyia_209716;Serromyia,High
ASV2135,44,297,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2136,-1,297,Unclustered,Noise
ASV2137,497,297,Arthropoda_6656;Arachnida_6854;Mesostigmata_34634;Laelapidae_48831;Laelaps_797477;Laelaps,High
ASV2138,106,297,Bacillariophyta_2836;Bacillariophyceae_33849;Bacillariales_33851;Bacillariaceae_33852;Pseudo_nitzschia_41953;Pseudo_nitzschia,High
ASV2139,-1,297,Unclustered,Noise
ASV2140,-1,297,Unclustered,Noise
ASV2141,-1,296,Unclustered,Noise
ASV2142,340,296,phylum_Choanoflagellata_28009;Choanoflagellata_28009;Craspedida_1924738;Salpingoecidae_81529;Monosiga_81525;Monosiga,High
ASV2143,-1,295,Unclustered,Noise
ASV2144,-1,295,Unclustered,Noise
ASV2145,465,294,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV2146,-1,294,Unclustered,Noise
ASV2147,-1,293,Unclustered,Noise
ASV2148,-1,293,Unclustered,Noise
ASV2149,-1,293,Unclustered,Noise
ASV2150,-1,292,Unclustered,Noise
ASV2151,-1,292,Unclustered,Noise
ASV2152,-1,292,Unclustered,Noise
ASV2153,495,292,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV2154,0,291,Tubulinea_555369;Echinamoebida_2681631;order_family_Vermamoeba_1260114;family_Vermamoeba_1260114;Vermamoeba_1260114;Vermamoeba,High
ASV2155,24,291,Arthropoda_6656;Insecta_50557;Diptera_7147;Streblidae_81697;Trichobius_339792;Trichobius,High
ASV2156,263,290,Arthropoda_6656;Insecta_50557;Diptera_7147;Culicidae_7157;Anopheles_7164;Anopheles,High
ASV2157,389,290,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV2158,-1,290,Unclustered,Noise
ASV2159,-1,290,Unclustered,Noise
ASV2160,-1,290,Unclustered,Noise
ASV2161,-1,290,Unclustered,Noise
ASV2162,403,289,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Chordariaceae_66220;Spermatochnus_329478;Spermatochnus,High
ASV2163,-1,289,Unclustered,Noise
ASV2164,-1,289,Unclustered,Noise
ASV2165,-1,289,Unclustered,Noise
ASV2166,-1,289,Unclustered,Noise
ASV2167,-1,288,Unclustered,Noise
ASV2168,-1,288,Unclustered,Noise
ASV2169,321,288,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2170,522,288,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Campanulariidae_27800;Eucheilota_314526;Eucheilota,High
ASV2171,491,288,Mollusca_6447;Gastropoda_6448;Neogastropoda_6479;Buccinidae_37796;Penion_128481;Penion,High
ASV2172,652,288,Annelida_6340;Polychaeta_6341;Eunicida_65495;Dorvilleidae_160440;Palpiphitime_864300;Palpiphitime,High
ASV2173,-1,287,Unclustered,Noise
ASV2174,100,287,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV2175,-1,287,Unclustered,Noise
ASV2176,-1,286,Unclustered,Noise
ASV2177,-1,286,Unclustered,Noise
ASV2178,-1,286,Unclustered,Noise
ASV2179,0,285,Tubulinea_555369;Echinamoebida_2681631;order_family_Vermamoeba_1260114;family_Vermamoeba_1260114;Vermamoeba_1260114;Vermamoeba,High
ASV2180,371,285,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV2181,-1,285,Unclustered,Noise
ASV2182,-1,285,Unclustered,Noise
ASV2183,255,285,Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Nolidae_319783;Gadirtha_1414594;Gadirtha,High
ASV2184,587,285,phylum_Chrysophyceae_2825;Chrysophyceae_2825;Chromulinales_96792;Dinobryaceae_704141;Dinobryon_98059;Dinobryon,Potentially Novel
ASV2185,-1,284,Unclustered,Noise
ASV2186,-1,284,Unclustered,Noise
ASV2187,-1,284,Unclustered,Noise
ASV2188,-1,284,Unclustered,Noise
ASV2189,-1,284,Unclustered,Noise
ASV2190,45,283,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV2191,625,283,Unclustered,Noise
ASV2192,25,283,Arthropoda_6656;Insecta_50557;Coleoptera_7041;Carabidae_41073;Gehringia_63886;Gehringia,Potentially Novel
ASV2193,-1,283,Unclustered,Noise
ASV2194,6,283,Arthropoda_6656;Insecta_50557;Diptera_7147;Tabanidae_7205;Tabanocella_415259;Tabanocella,High
ASV2195,-1,283,Unclustered,Noise
ASV2196,203,283,Unclustered,Noise
ASV2197,283,282,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Apolemiidae_316168;Apolemia_316169;Apolemia,High
ASV2198,445,282,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2199,-1,282,Unclustered,Noise
ASV2200,-1,282,Unclustered,Noise
ASV2201,-1,282,Unclustered,Noise
ASV2202,131,282,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Nothophytophthora_2025987;Nothophytophthora,High
ASV2203,-1,282,Unclustered,Noise
ASV2204,-1,281,Unclustered,Noise
ASV2205,-1,281,Unclustered,Noise
ASV2206,64,281,Haptophyta_2830;class_Isochrysidales_73020;Isochrysidales_73020;Noelaerhabdaceae_418966;Emiliania_2902;Emiliania,High
ASV2207,-1,281,Unclustered,Noise
ASV2208,325,281,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2209,100,281,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV2210,-1,280,Unclustered,Noise
ASV2211,-1,280,Unclustered,Noise
ASV2212,-1,280,Unclustered,Noise
ASV2213,295,279,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Paravannella_1443143;Paravannella,High
ASV2214,621,279,Unclustered,Noise
ASV2215,344,279,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Praya_168784;Praya,High
ASV2216,-1,279,Unclustered,Noise
ASV2217,118,278,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Obeliidae_2750047;Obelia_32569;Obelia,High
ASV2218,-1,278,Unclustered,Noise
ASV2219,-1,278,Unclustered,Noise
ASV2220,217,278,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV2221,-1,277,Unclustered,Noise
ASV2222,-1,277,Unclustered,Noise
ASV2223,374,277,Mollusca_6447;Gastropoda_6448;order_Acroloxidae_240809;Acroloxidae_240809;Pseudancylastrum_1686270;Frolikhiancylus,Potentially Novel
ASV2224,32,277,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV2225,255,277,Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Nolidae_319783;Gadirtha_1414594;Gadirtha,High
ASV2226,-1,277,Unclustered,Noise
ASV2227,-1,276,Unclustered,Noise
ASV2228,374,276,Mollusca_6447;Gastropoda_6448;order_Acroloxidae_240809;Acroloxidae_240809;Pseudancylastrum_1686270;Frolikhiancylus,Potentially Novel
ASV2229,212,275,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2230,-1,275,Unclustered,Noise
ASV2231,-1,275,Unclustered,Noise
ASV2232,56,275,Cnidaria_6073;Hydrozoa_6074;Anthoathecata_406427;Cladonematidae_123097;Staurocladia_168793;Staurocladia,High
ASV2233,91,275,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Veliidae_95677;Xenobates_572359;Xenobates,Potentially Novel
ASV2234,-1,275,Unclustered,Noise
ASV2235,-1,274,Unclustered,Noise
ASV2236,-1,274,Unclustered,Noise
ASV2237,447,274,Cnidaria_6073;Hydrozoa_6074;Anthoathecata_406427;Corynidae_6077;Sarsia_6078;Sarsia,High
ASV2238,166,274,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV2239,-1,274,Unclustered,Noise
ASV2240,-1,274,Unclustered,Noise
ASV2241,-1,274,Unclustered,Noise
ASV2242,-1,274,Unclustered,Noise
ASV2243,510,273,Mollusca_6447;Bivalvia_6544;Venerida_6580;Vesicomyidae_6588;Abyssogena_1181305;Abyssogena,High
ASV2244,-1,273,Unclustered,Noise
ASV2245,-1,273,Unclustered,Noise
ASV2246,132,273,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Saprolegnia_4769;Saprolegnia,High
ASV2247,214,273,Echinodermata_7586;Holothuroidea_7705;Aspidochirotida_7682;Stichopodidae_7687;Stichopus_7691;Stichopus,Potentially Novel
ASV2248,373,272,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV2249,-1,272,Unclustered,Noise
ASV2250,-1,272,Unclustered,Noise
ASV2251,-1,272,Unclustered,Noise
ASV2252,-1,272,Unclustered,Noise
ASV2253,595,271,phylum_Dinophyceae_2864;Dinophyceae_2864;Gymnodiniales_2953;Gymnodiniaceae_66801;Margalefidinium_2315349;Margalefidinium,High
ASV2254,-1,271,Unclustered,Noise
ASV2255,-1,271,Unclustered,Noise
ASV2256,214,271,Echinodermata_7586;Holothuroidea_7705;Aspidochirotida_7682;Stichopodidae_7687;Stichopus_7691;Stichopus,Potentially Novel
ASV2257,40,271,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Vannella_95228;Vannella,High
ASV2258,-1,271,Unclustered,Noise
ASV2259,-1,270,Unclustered,Noise
ASV2260,212,270,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2261,-1,270,Unclustered,Noise
ASV2262,-1,270,Unclustered,Noise
ASV2263,588,270,Arthropoda_6656;Arachnida_6854;Araneae_6893;Linyphiidae_81835;Neriene_187179;Neriene,High
ASV2264,185,270,Arthropoda_6656;Insecta_50557;Diptera_7147;Tabanidae_7205;Tabanus_7206;Tabanus,High
ASV2265,519,269,Arthropoda_6656;Arachnida_6854;Araneae_6893;Lycosidae_74973;Trochosa_74991;Trochosa,High
ASV2266,-1,269,Unclustered,Noise
ASV2267,-1,269,Unclustered,Noise
ASV2268,-1,269,Unclustered,Noise
ASV2269,-1,269,Unclustered,Noise
ASV2270,-1,268,Unclustered,Noise
ASV2271,-1,268,Unclustered,Noise
ASV2272,-1,268,Unclustered,Noise
ASV2273,-1,268,Unclustered,Noise
ASV2274,-1,268,Unclustered,Noise
ASV2275,-1,268,Unclustered,Noise
ASV2276,136,267,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2277,209,267,Unclustered,Noise
ASV2278,409,267,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Campanulariidae_27800;Orthopyxis_314504;Orthopyxis,Potentially Novel
ASV2279,-1,267,Unclustered,Noise
ASV2280,-1,267,Unclustered,Noise
ASV2281,636,267,Unclustered,Noise
ASV2282,-1,267,Unclustered,Noise
ASV2283,-1,266,Unclustered,Noise
ASV2284,548,266,Arthropoda_6656;Arachnida_6854;Araneae_6893;Linyphiidae_81835;Orsonwelles_187196;Orsonwelles,High
ASV2285,691,266,Unclustered,Noise
ASV2286,344,266,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Praya_168784;Praya,High
ASV2287,25,266,Arthropoda_6656;Insecta_50557;Coleoptera_7041;Carabidae_41073;Gehringia_63886;Gehringia,Potentially Novel
ASV2288,64,266,Haptophyta_2830;class_Isochrysidales_73020;Isochrysidales_73020;Noelaerhabdaceae_418966;Emiliania_2902;Emiliania,High
ASV2289,394,266,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,High
ASV2290,177,265,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2291,611,265,Arthropoda_6656;Arachnida_6854;Araneae_6893;Linyphiidae_81835;Lophomma_1660008;Lophomma,High
ASV2292,-1,265,Unclustered,Noise
ASV2293,23,265,Oomycota_4762;class_order_family_Haptoglossa_377433;order_family_Haptoglossa_377433;family_Haptoglossa_377433;Haptoglossa_377433;Haptoglossa,High
ASV2294,184,265,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV2295,-1,265,Unclustered,Noise
ASV2296,-1,265,Unclustered,Noise
ASV2297,-1,265,Unclustered,Noise
ASV2298,-1,264,Unclustered,Noise
ASV2299,-1,264,Unclustered,Noise
ASV2300,269,264,Bacillariophyta_2836;Mediophyceae_589449;Lithodesmiales_420271;Lithodesmiaceae_49247;Lithodesmium_59811;Lithodesmium,High
ASV2301,-1,264,Unclustered,Noise
ASV2302,-1,264,Unclustered,Noise
ASV2303,206,263,Echinodermata_7586;Holothuroidea_7705;Aspidochirotida_7682;Stichopodidae_7687;Stichopus_7691;Stichopus,Potentially Novel
ASV2304,-1,263,Unclustered,Noise
ASV2305,35,263,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV2306,-1,263,Unclustered,Noise
ASV2307,516,263,Rhodophyta_2763;Florideophyceae_2806;Corallinales_31395;Corallinaceae_31396;Jania_31397;Jania,High
ASV2308,-1,263,Unclustered,Noise
ASV2309,203,263,Unclustered,Noise
ASV2310,-1,262,Unclustered,Noise
ASV2311,96,262,Rhodophyta_2763;Florideophyceae_2806;Plocamiales_35203;Plocamiaceae_31450;Plocamium_31451;Plocamium,Potentially Novel
ASV2312,344,262,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Praya_168784;Praya,High
ASV2313,561,262,Unclustered,Noise
ASV2314,76,262,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV2315,-1,262,Unclustered,Noise
ASV2316,-1,262,Unclustered,Noise
ASV2317,-1,262,Unclustered,Noise
ASV2318,-1,261,Unclustered,Noise
ASV2319,482,261,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Sommerstorffia_3126143;Sommerstorffia,High
ASV2320,333,261,Bacillariophyta_2836;Coscinodiscophyceae_33836;Thalassiosirales_33847;Skeletonemataceae_33848;Skeletonema_2842;Skeletonema,High
ASV2321,415,261,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV2322,-1,261,Unclustered,Noise
ASV2323,72,261,Arthropoda_6656;Arachnida_6854;Araneae_6893;Dysderidae_75055;Dysdera_58763;Dysdera,High
ASV2324,161,261,Onychophora_27563;Udeonychophora_2082881;Euonychophora_2082882;Peripatopsidae_27567;Peripatopsis_88307;Peripatopsis,High
ASV2325,0,260,Tubulinea_555369;Echinamoebida_2681631;order_family_Vermamoeba_1260114;family_Vermamoeba_1260114;Vermamoeba_1260114;Vermamoeba,High
ASV2326,226,260,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV2327,-1,260,Unclustered,Noise
ASV2328,-1,260,Unclustered,Noise
ASV2329,-1,260,Unclustered,Noise
ASV2330,-1,260,Unclustered,Noise
ASV2331,461,259,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Delesseriaceae_31386;Yoshidaphycus_3163215;Yoshidaphycus,High
ASV2332,339,259,phylum_Chrysophyceae_2825;Chrysophyceae_2825;Chromulinales_96792;Chromulinaceae_98651;Pedospumella_1117029;Pedospumella,High
ASV2333,321,259,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV2334,-1,259,Unclustered,Noise
ASV2335,74,259,Porifera_6040;Demospongiae_6042;Axinellida_1779152;Raspailiidae_261678;Trikentrion_484443;Trikentrion,High
ASV2336,0,258,Tubulinea_555369;Echinamoebida_2681631;order_family_Vermamoeba_1260114;family_Vermamoeba_1260114;Vermamoeba_1260114;Vermamoeba,High
ASV2337,75,258,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Chordariaceae_66220;Papenfussiella_185796;Papenfussiella,Potentially Novel
ASV2338,219,258,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Vespidae_7438;Leptochilus_1124903;Leptochilus,High
ASV2339,348,258,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Clastopteridae_139606;Clastoptera_38150;Clastoptera,High
ASV2340,-1,258,Unclustered,Noise
ASV2341,28,257,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Praya_168784;Praya,High
ASV2342,-1,257,Unclustered,Noise
ASV2343,348,257,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Clastopteridae_139606;Clastoptera_38150;Clastoptera,High
ASV2344,7,257,Arthropoda_6656;Hexanauplia_72037;Calanoida_6833;Spinocalanidae_201680;Spinocalanus_201681;Spinocalanus,Potentially Novel
ASV2345,-1,257,Unclustered,Noise
ASV2346,80,256,Arthropoda_6656;Arachnida_6854;Scorpiones_6855;Vaejovidae_33320;Konetontli_1532979;Konetontli,High
ASV2347,-1,256,Unclustered,Noise
ASV2348,-1,256,Unclustered,Noise
ASV2349,-1,256,Unclustered,Noise
ASV2350,-1,256,Unclustered,Noise
ASV2351,-1,256,Unclustered,Noise
ASV2352,59,256,Arthropoda_6656;Insecta_50557;Diptera_7147;Psychodidae_7197;Evandromyia_474171;Evandromyia,Potentially Novel
ASV2353,607,256,Mollusca_6447;Gastropoda_6448;order_Ancylidae_191785;Ancylidae_191785;Ferrissia_191786;Ferrissia,Potentially Novel
ASV2354,609,256,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Amphicaryon_645366;Amphicaryon,Potentially Novel
ASV2355,-1,256,Unclustered,Noise
ASV2356,-1,255,Unclustered,Noise
ASV2357,0,254,Tubulinea_555369;Echinamoebida_2681631;order_family_Vermamoeba_1260114;family_Vermamoeba_1260114;Vermamoeba_1260114;Vermamoeba,High
ASV2358,-1,254,Unclustered,Noise
ASV2359,230,254,Arthropoda_6656;Insecta_50557;Megaloptera_50553;Corydalidae_50554;Archichauliodes_279418;Archichauliodes,High
ASV2360,304,254,Oomycota_4762;class_Pythiales_121069;Pythiales_121069;Pythiaceae_4782;Globisporangium_1448052;Globisporangium,High
ASV2361,436,254,Arthropoda_6656;Arachnida_6854;Araneae_6893;Macrothelidae_2822726;Macrothele_93712;Macrothele,High
